experiment	train_dir	valid_dir	epoch	loss_avg	loss_min	loss_max	train_precision	train_recall	train_f1	valid_precision	valid_recall	valid_f1	time_1	time_2	time_3
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	132	0.13603362200639402	0.03708172217011452	0.27025923132896423	0.0	0.0	0	-1	-1	-1	1972.8734049797058	878.5917870998383	0.00017189979553222656
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	133	0.1357624228266381	0.034876156598329544	0.26531434059143066	0.0	0.0	0	-1	-1	-1	1832.260232925415	877.1454381942749	0.00016999244689941406
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	134	0.1342943585992811	0.034516073763370514	0.2698683440685272	0.0	0.0	0	-1	-1	-1	1839.8324069976807	882.9348509311676	0.0004119873046875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	135	0.1338248880645908	0.038487859070301056	0.26349735260009766	0.0	0.0	0	-1	-1	-1	1792.0071659088135	870.3602230548859	0.00018906593322753906
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	136	0.1328988089953616	0.034710198640823364	0.2612098455429077	0.0	0.0	0	-1	-1	-1	1785.8492639064789	877.2760410308838	0.00016689300537109375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	137	0.13193886361786822	0.03567575290799141	0.2637261748313904	0.0	0.0	0	-1	-1	-1	1900.212462902069	895.2997901439667	0.012358903884887695
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	138	0.13130495445792187	0.03495560213923454	0.25955748558044434	0.0	0.0	0	-1	-1	-1	1863.3737571239471	879.732439994812	0.00017189979553222656
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	139	0.13030777671538982	0.03454989567399025	0.2565876245498657	0.0	0.0	0	-1	-1	-1	1787.795783996582	875.4670119285583	0.00032806396484375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	140	0.13006701965645345	0.03356549143791199	0.25415438413619995	0.0	0.0	0	-1	-1	-1	1792.8816640377045	881.496454000473	0.0005600452423095703
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	141	0.129111290780855	0.03292878717184067	0.2526378631591797	0.0	0.0	0	-1	-1	-1	1806.1346988677979	887.196907043457	0.00016999244689941406
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	142	0.1280964283164306	0.03328171372413635	0.25753527879714966	0.0	0.0	0	-1	-1	-1	1935.7812399864197	877.9852409362793	0.0005838871002197266
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	143	0.12763298000872747	0.039694320410490036	0.2623012959957123	0.0	0.0	0	-1	-1	-1	1795.9620308876038	884.8564431667328	0.0003998279571533203
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	144	0.12669804315916353	0.034360386431217194	0.2582717835903168	0.0	0.0	0	-1	-1	-1	1788.7660439014435	887.6814131736755	0.00017786026000976562
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	145	0.12624702920782524	0.03312882408499718	0.2531120777130127	0.0	0.0	0	-1	-1	-1	1751.0592370033264	889.4491019248962	0.0001690387725830078
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	146	0.12573668586691267	0.0328361913561821	0.2504881024360657	0.0	0.0	0	-1	-1	-1	1765.4653718471527	884.6520421504974	0.00020194053649902344
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	147	0.12483725581262918	0.0338994637131691	0.2523358464241028	0.0	0.0	0	-1	-1	-1	1906.0426499843597	899.0559589862823	0.0004100799560546875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	148	0.12411532906588153	0.032841429114341736	0.24653714895248413	0.0	0.0	0	-1	-1	-1	1764.1642010211945	888.9733970165253	0.000949859619140625
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	149	0.12350827170920345	0.033445898443460464	0.2441616654396057	0.0	0.0	0	-1	-1	-1	1782.1452338695526	891.5471911430359	0.0002779960632324219
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	150	0.12269695861819396	0.0328853502869606	0.24117152392864227	0.0	0.0	0	-1	-1	-1	1771.9598951339722	923.2783000469208	0.00031280517578125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	151	0.12192671576954484	0.03290291503071785	0.24152319133281708	0.0	0.0	0	-1	-1	-1	1889.6631650924683	913.9662749767303	0.0004379749298095703
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	152	0.12124032720906432	0.03253166750073433	0.24041935801506042	0.0	0.0	0	-1	-1	-1	1881.198145866394	913.8716149330139	0.0001761913299560547
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	153	0.12057149421716769	0.03458336740732193	0.24124206602573395	0.0	0.0	0	-1	-1	-1	1786.6960599422455	893.4022099971771	0.000225067138671875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	154	0.12023619787094258	0.03208053112030029	0.24267826974391937	0.0	0.0	0	-1	-1	-1	1854.234612941742	881.863245010376	0.00016188621520996094
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	155	0.11958631545628082	0.034483179450035095	0.23821118474006653	0.0	0.0	0	-1	-1	-1	1805.0368127822876	896.9305980205536	0.0001671314239501953
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	156	0.11902370017569856	0.03188079968094826	0.23399649560451508	0.0	0.0	0	-1	-1	-1	1867.4833900928497	923.4466729164124	0.0001780986785888672
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	157	0.11822646798113597	0.03310573846101761	0.23004862666130066	0.0	0.0	0	-1	-1	-1	1834.7108900547028	918.109256029129	0.00017786026000976562
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	158	0.1179829642321052	0.03113378956913948	0.22904366254806519	0.0	0.0	0	-1	-1	-1	1847.0546250343323	886.5378139019012	0.00017499923706054688
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	159	0.11706562264649327	0.031301580369472504	0.23233045637607574	0.0	0.0	0	-1	-1	-1	1773.806988954544	905.6707880496979	0.0001728534698486328
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	160	0.11682441500583696	0.030515488237142563	0.22921313345432281	0.0	0.0	0	-1	-1	-1	1806.7633349895477	897.1327559947968	0.00018405914306640625
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	161	0.11601942179335903	0.0309694092720747	0.2322935163974762	0.0	0.0	0	-1	-1	-1	1895.107591867447	899.503739118576	0.000247955322265625
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	162	0.11561667271587092	0.030695976689457893	0.23324137926101685	0.0	0.0	0	-1	-1	-1	1787.9129869937897	894.5954630374908	0.0001709461212158203
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	163	0.11501469704595435	0.031032511964440346	0.22934456169605255	0.0	0.0	0	-1	-1	-1	1781.44931101799	907.870208978653	0.00017404556274414062
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	164	0.11446536520757249	0.03025144524872303	0.22827132046222687	0.0	0.0	0	-1	-1	-1	1760.0201389789581	890.0556700229645	0.0003821849822998047
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	165	0.11366537796543696	0.030690092593431473	0.22570836544036865	0.0	0.0	0	-1	-1	-1	1772.6313331127167	915.6813108921051	0.00017189979553222656
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	166	0.11326569130382964	0.02947458066046238	0.22466376423835754	0.0	0.0	0	-1	-1	-1	1941.3516578674316	912.3283350467682	0.00018095970153808594
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	167	0.11247209401773618	0.030393056571483612	0.22518344223499298	0.0	0.0	0	-1	-1	-1	1916.4238369464874	924.9189059734344	0.00017404556274414062
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	168	0.11247468442192031	0.029320543631911278	0.22553971409797668	0.0	0.0	0	-1	-1	-1	1794.7781300544739	900.7544031143188	0.00017881393432617188
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	169	0.11204811586162655	0.030382901430130005	0.22520887851715088	0.0	0.0	0	-1	-1	-1	1858.466950893402	913.51589012146	0.0001850128173828125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	170	0.1116164240077087	0.029395675286650658	0.22209276258945465	0.0	0.0	0	-1	-1	-1	1809.1668479442596	907.835489988327	0.00016498565673828125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	171	0.11085373585238764	0.029994124546647072	0.21988126635551453	0.0	0.0	0	-1	-1	-1	1987.346876859665	929.6132140159607	0.00016999244689941406
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	172	0.11048012659454903	0.029060812667012215	0.2188427895307541	0.0	0.0	0	-1	-1	-1	1786.3633370399475	909.048271894455	0.0002090930938720703
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	173	0.10974154238426631	0.030048122629523277	0.22676481306552887	0.0	0.0	0	-1	-1	-1	1922.3102431297302	925.3915569782257	0.00017786026000976562
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	174	0.10919556362573546	0.02934057079255581	0.21892870962619781	0.0	0.0	0	-1	-1	-1	1816.2613248825073	910.8176100254059	0.0006239414215087891
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	175	0.10898202548319624	0.030376015231013298	0.21480360627174377	0.0	0.0	0	-1	-1	-1	1804.9799160957336	914.9957020282745	0.00016498565673828125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	176	0.10832480370505641	0.02850712463259697	0.21181093156337738	0.0	0.0	0	-1	-1	-1	1927.035038948059	929.5602259635925	0.0002720355987548828
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	177	0.10790649264150362	0.028492383658885956	0.20941273868083954	0.0	0.0	0	-1	-1	-1	1854.0238409042358	924.5753581523895	0.0001659393310546875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	178	0.10717156458913668	0.02833082526922226	0.20871639251708984	0.0	0.0	0	-1	-1	-1	1814.618400812149	920.6834142208099	0.00017189979553222656
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	179	0.10711865286165455	0.028986165300011635	0.21005688607692719	0.0	0.0	0	-1	-1	-1	1814.0941398143768	919.3863861560822	0.000164031982421875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	180	0.10634651187777587	0.02819407545030117	0.20832744240760803	0.0	0.0	0	-1	-1	-1	1833.5638959407806	984.6626000404358	0.00018906593322753906
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	181	0.10615681849224673	0.028460752218961716	0.20885896682739258	0.0	0.0	0	-1	-1	-1	1816.8580598831177	964.8267381191254	0.0001919269561767578
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	182	0.1056414297829672	0.02789592370390892	0.20808851718902588	0.0	0.0	0	-1	-1	-1	1831.2813811302185	920.5091590881348	0.00017690658569335938
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	183	0.10513111480650839	0.02907758392393589	0.20643673837184906	0.0	0.0	0	-1	-1	-1	1783.597685098648	938.0944428443909	0.00017213821411132812
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	184	0.10476506478710688	0.027471860870718956	0.20318402349948883	0.0	0.0	0	-1	-1	-1	1808.3977780342102	915.7541799545288	0.00016498565673828125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	185	0.10416772595671522	0.027556365355849266	0.20580147206783295	0.0	0.0	0	-1	-1	-1	1944.3088080883026	937.619668006897	0.00017380714416503906
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	186	0.10379907566769432	0.027465561404824257	0.20513717830181122	0.0	0.0	0	-1	-1	-1	1863.4279668331146	958.3565850257874	0.013445138931274414
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	187	0.10340328382470453	0.02803165093064308	0.20182186365127563	0.0	0.0	0	-1	-1	-1	1820.610713005066	929.4304530620575	0.00016379356384277344
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	188	0.10317274439387542	0.027044376358389854	0.20088717341423035	0.0	0.0	0	-1	-1	-1	1768.445795059204	908.4990429878235	0.0002639293670654297
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	189	0.10296048317210772	0.02746433950960636	0.20477604866027832	0.0	0.0	0	-1	-1	-1	1833.4233140945435	927.2630767822266	0.0001850128173828125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	190	0.10232710310320625	0.027041926980018616	0.20285019278526306	0.0	0.0	0	-1	-1	-1	1903.25554895401	954.9878129959106	0.0006229877471923828
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	191	0.10186269404653336	0.02827216498553753	0.20198604464530945	0.0	0.0	0	-1	-1	-1	1814.4464008808136	942.480968952179	0.0015599727630615234
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	192	0.10144785816484941	0.02681114710867405	0.1992579996585846	0.0	0.0	0	-1	-1	-1	1802.1225819587708	892.4473090171814	0.00032806396484375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	193	0.10095493175607587	0.030038107186555862	0.19594749808311462	0.0	0.0	0	-1	-1	-1	1809.236958026886	934.1962490081787	0.0003600120544433594
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	194	0.10054181770611652	0.026519574224948883	0.1961825042963028	0.0	0.0	0	-1	-1	-1	1816.8286838531494	909.5000050067902	0.00022411346435546875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	195	0.10012761667421768	0.02768506482243538	0.1962938755750656	0.0	0.0	0	-1	-1	-1	1981.132742881775	936.9413349628448	0.0002779960632324219
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	196	0.09975322549833471	0.02624591998755932	0.19457077980041504	0.0	0.0	0	-1	-1	-1	1792.888492822647	945.8445520401001	0.00017309188842773438
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	197	0.09931766312301771	0.0265682190656662	0.19416360557079315	0.0	0.0	0	-1	-1	-1	1852.8876731395721	942.9823060035706	0.00016498565673828125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	198	0.09920155796240442	0.026166046038269997	0.1935884803533554	0.0	0.0	0	-1	-1	-1	1785.7690241336823	929.7805199623108	0.00016808509826660156
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	199	0.09873832234031729	0.026531869545578957	0.19288958609104156	0.0	0.0	0	-1	-1	-1	1943.9505949020386	934.2840321063995	0.00019097328186035156
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	200	0.0982079644737385	0.026017464697360992	0.19112935662269592	0.0	0.0	0	-1	-1	-1	1883.205453157425	1021.0282909870148	0.0005519390106201172
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	201	0.0978562217566823	0.026500573381781578	0.1902969777584076	0.0	0.0	0	-1	-1	-1	1790.4936521053314	917.1749539375305	0.0002970695495605469
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	202	0.0976814801232335	0.02570815570652485	0.19012436270713806	0.0	0.0	0	-1	-1	-1	1757.1343948841095	940.1909461021423	0.00016689300537109375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	203	0.09720753591630858	0.026406338438391685	0.18937236070632935	0.0	0.0	0	-1	-1	-1	1813.4055769443512	1015.62126994133	0.000225067138671875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	204	0.09663455535529208	0.025257334113121033	0.19077174365520477	0.0	0.0	0	-1	-1	-1	1846.5178990364075	945.6249859333038	0.0015649795532226562
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	205	0.09642988024969737	0.030538491904735565	0.18951164186000824	0.0	0.0	0	-1	-1	-1	1939.3885610103607	964.2523500919342	0.00017380714416503906
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	206	0.09629296805781812	0.026139724999666214	0.19139915704727173	0.0	0.0	0	-1	-1	-1	1943.7606060504913	929.4397201538086	0.00020694732666015625
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	207	0.09575036141974692	0.02655806392431259	0.1868404746055603	0.0	0.0	0	-1	-1	-1	1801.7385630607605	939.2115759849548	0.00018095970153808594
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	208	0.09531978634584316	0.02500360831618309	0.18797114491462708	0.0	0.0	0	-1	-1	-1	1784.1387100219727	935.0648210048676	0.0002448558807373047
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	209	0.09500779520546085	0.02610393986105919	0.18668733537197113	0.0	0.0	0	-1	-1	-1	1823.7149319648743	919.5162110328674	0.00017499923706054688
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	210	0.09445558387059781	0.024818196892738342	0.18490920960903168	0.0	0.0	0	-1	-1	-1	1940.0247049331665	989.667652130127	0.0006778240203857422
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	211	0.09415444214971674	0.02587234415113926	0.1832137405872345	0.0	0.0	0	-1	-1	-1	1807.6806449890137	921.9853720664978	0.00017404556274414062
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	212	0.09430301688959825	0.0246382225304842	0.18227699398994446	0.0	0.0	0	-1	-1	-1	1795.2544989585876	959.2560019493103	0.0001990795135498047
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	213	0.0937767557166899	0.024855967611074448	0.18339256942272186	0.0	0.0	0	-1	-1	-1	1795.8691692352295	933.0437917709351	0.0003330707550048828
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	214	0.09331611452354469	0.025219213217496872	0.18100140988826752	0.0	0.0	0	-1	-1	-1	1773.7788169384003	1120.3237380981445	0.0005590915679931641
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	215	0.09282392122599051	0.024565674364566803	0.1815977692604065	0.0	0.0	0	-1	-1	-1	2009.739089012146	936.1553101539612	0.0001728534698486328
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	216	0.09249781732030102	0.025190256536006927	0.18033653497695923	0.0	0.0	0	-1	-1	-1	1765.0332250595093	957.5065848827362	0.00019598007202148438
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	217	0.09225912369838665	0.02418653666973114	0.18043865263462067	0.0	0.0	0	-1	-1	-1	1792.2883632183075	951.0441508293152	0.0015561580657958984
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	218	0.09176805161976148	0.02478071115911007	0.1784978061914444	0.0	0.0	0	-1	-1	-1	1809.7146360874176	933.0044689178467	0.0001862049102783203
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	219	0.09181570822421882	0.0242221187800169	0.18799932301044464	0.0	0.0	0	-1	-1	-1	1895.4964950084686	1013.6580190658569	0.0017859935760498047
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	220	0.09171123363655337	0.024594822898507118	0.18429456651210785	0.0	0.0	0	-1	-1	-1	1867.9038150310516	936.0141351222992	0.0001678466796875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	221	0.09081095306281353	0.023810897022485733	0.1845102310180664	0.0	0.0	0	-1	-1	-1	1842.1040358543396	968.1843571662903	0.0001728534698486328
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	222	0.09045834484230833	0.025457048788666725	0.18109938502311707	0.0	0.0	0	-1	-1	-1	1816.64626288414	923.2867960929871	0.00017786026000976562
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	223	0.09010620333441238	0.023739127442240715	0.17712290585041046	0.0	0.0	0	-1	-1	-1	1809.5913791656494	954.7776048183441	0.00016617774963378906
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	224	0.0899891422248043	0.024087442085146904	0.17598481476306915	0.0	0.0	0	-1	-1	-1	1906.3373749256134	925.5823090076447	0.00017189979553222656
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	225	0.08961536849348752	0.02395167388021946	0.17680643498897552	0.0	0.0	0	-1	-1	-1	1890.8079061508179	963.9908719062805	0.0005879402160644531
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	226	0.08928550823571473	0.023867355659604073	0.1752888709306717	0.0	0.0	0	-1	-1	-1	1798.7125239372253	958.8394529819489	0.007353067398071289
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	227	0.08924605449111526	0.024096624925732613	0.17343325912952423	0.0	0.0	0	-1	-1	-1	1830.9333801269531	933.898631811142	0.00016999244689941406
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	228	0.08878879835287548	0.023429589346051216	0.17350611090660095	0.0	0.0	0	-1	-1	-1	1819.41974401474	960.5624351501465	0.00017786026000976562
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	229	0.08846904146893877	0.024462008848786354	0.1723407804965973	0.0	0.0	0	-1	-1	-1	1909.0214149951935	940.2334399223328	0.0007300376892089844
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	230	0.0884081109691339	0.023459697142243385	0.17210647463798523	0.0	0.0	0	-1	-1	-1	1852.933814048767	982.2728910446167	0.0008208751678466797
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	231	0.08784020461881174	0.02384883165359497	0.1716938018798828	0.0	0.0	0	-1	-1	-1	1880.1305611133575	939.5574278831482	0.000247955322265625
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	232	0.08738745829067113	0.023373696953058243	0.1713716685771942	0.0	0.0	0	-1	-1	-1	1795.1045670509338	957.5414588451385	0.0003039836883544922
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	233	0.08719783307115803	0.02431510016322136	0.1772492229938507	0.0	0.0	0	-1	-1	-1	1775.026939868927	945.3282129764557	0.00035500526428222656
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	234	0.08731674999763239	0.022829819470643997	0.1789332926273346	0.0	0.0	0	-1	-1	-1	1919.9813439846039	982.917319059372	0.0001671314239501953
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	235	0.08648272757731726	0.023371143266558647	0.17067834734916687	0.0	0.0	0	-1	-1	-1	1801.8901691436768	957.688807964325	0.00034689903259277344
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	236	0.08621097504115635	0.022707179188728333	0.16997891664505005	0.0	0.0	0	-1	-1	-1	1809.1124439239502	954.1076760292053	0.0015981197357177734
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	237	0.08584923910544155	0.023981688544154167	0.16806776821613312	0.0	0.0	0	-1	-1	-1	1747.8489661216736	954.5766699314117	0.000164031982421875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	238	0.08594755747035876	0.02300756238400936	0.16868530213832855	0.0	0.0	0	-1	-1	-1	1832.4285898208618	941.8505311012268	0.00016999244689941406
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	239	0.08524683680058273	0.024057310074567795	0.16861383616924286	0.0	0.0	0	-1	-1	-1	1961.1345520019531	986.4662909507751	0.0001690387725830078
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	240	0.08492025140006022	0.022712934762239456	0.16879817843437195	0.0	0.0	0	-1	-1	-1	1822.7936367988586	946.7415761947632	0.00016880035400390625
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	241	0.08485680608505737	0.02339913323521614	0.1665794849395752	0.0	0.0	0	-1	-1	-1	1833.3548769950867	948.9487171173096	0.00016689300537109375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	242	0.08484971554505988	0.022378137335181236	0.16537456214427948	0.0	0.0	0	-1	-1	-1	1796.3638858795166	946.5424699783325	0.00017404556274414062
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	243	0.08426280234523006	0.022857798263430595	0.16612370312213898	0.0	0.0	0	-1	-1	-1	1764.8281471729279	1066.6675148010254	0.00016498565673828125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	244	0.08397643350302629	0.022097209468483925	0.16438648104667664	0.0	0.0	0	-1	-1	-1	1961.3685140609741	980.9246289730072	0.00016689300537109375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	245	0.08371184625691536	0.02253619395196438	0.1658838391304016	0.0	0.0	0	-1	-1	-1	1772.532143831253	990.8019080162048	0.00020313262939453125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	246	0.08383427779514134	0.02275185100734234	0.16734956204891205	0.0	0.0	0	-1	-1	-1	1766.896108865738	945.155858039856	0.00016307830810546875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	247	0.08365872919245144	0.02229618839919567	0.16428689658641815	0.0	0.0	0	-1	-1	-1	1857.2391879558563	965.5881869792938	0.002007007598876953
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	248	0.08311624656789252	0.022302934899926186	0.1628434956073761	0.0	0.0	0	-1	-1	-1	1956.1880598068237	962.4181470870972	0.0003349781036376953
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	249	0.08279047407286333	0.02248539589345455	0.16235171258449554	0.0	0.0	0	-1	-1	-1	1743.8850538730621	951.0531840324402	0.0001709461212158203
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	250	0.08223853703745414	0.022015351802110672	0.16153788566589355	0.0	0.0	0	-1	-1	-1	1901.7231919765472	956.6518230438232	0.00016689300537109375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	251	0.08211020058490327	0.022103114053606987	0.16564948856830597	0.0	0.0	0	-1	-1	-1	1769.524022102356	957.7006888389587	0.0026960372924804688
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	252	0.08214796526928855	0.0217887070029974	0.1743786633014679	0.0	0.0	0	-1	-1	-1	1840.0988929271698	964.7854571342468	0.0015430450439453125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	253	0.08185414408366519	0.022406550124287605	0.1636693924665451	0.0	0.0	0	-1	-1	-1	1934.6559970378876	948.153491973877	0.000164031982421875
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	254	0.08153735084444318	0.021607842296361923	0.16047725081443787	0.0	0.0	0	-1	-1	-1	1829.9231538772583	991.2217891216278	0.001531839370727539
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	255	0.08127347504594783	0.021612850949168205	0.15895628929138184	0.0	0.0	0	-1	-1	-1	1923.8730499744415	945.826297044754	0.00017499923706054688
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	256	0.08081135979323661	0.021588146686553955	0.1586127132177353	0.0	0.0	0	-1	-1	-1	1783.6127240657806	1039.6041350364685	0.0015139579772949219
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	257	0.08075660445059446	0.021716615185141563	0.160941019654274	0.0	0.0	0	-1	-1	-1	1769.0515098571777	935.2065210342407	0.00017595291137695312
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	258	0.08050078641890868	0.02145947329699993	0.1585502177476883	0.0	0.0	0	-1	-1	-1	1938.078418970108	961.9426760673523	0.00049591064453125
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	259	0.08020503347699223	0.021756505593657494	0.1592007875442505	0.0	0.0	0	-1	-1	-1	1805.9635708332062	934.9101459980011	0.00017499923706054688
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	260	0.07994640391307246	0.021400175988674164	0.15772858262062073	0.0	0.0	0	-1	-1	-1	2020.2295241355896	975.0861418247223	0.0005540847778320312
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	261	0.07962271961953783	0.021478824317455292	0.158161923289299	0.0	0.0	0	-1	-1	-1	1948.762011051178	957.2420799732208	0.00017690658569335938
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	262	0.07943356131440285	0.02178228832781315	0.16020062565803528	0.0	0.0	0	-1	-1	-1	1805.8835589885712	958.4043860435486	0.0007779598236083984
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	263	0.07919299310049893	0.021299557760357857	0.1574331372976303	0.0	0.0	0	-1	-1	-1	1945.0551149845123	975.8418669700623	0.0015621185302734375
ex/conll15st-s4-all-train	conll15st-train	conll15st-dev	264	0.07884383486199406	0.021334126591682434	0.1555054485797882	0.0	0.0	0	-1	-1	-1	1790.4390380382538	992.4897170066833	0.017647981643676758
